1293085718	20260308	202603	2026	2026.1863	BUS	AIRLINE						BUS			LKA	SRI LANKA	LKA								1	030	030	03	1	4.0	6	1	6	0.13245033112583	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	1	Maldives	MV	MV		3.2	73	MV	20260308111500	https://economictimes.indiatimes.com/nri/latest-updates/air-india-to-operate-78-additional-flights-to-us-europe-amid-middle-east-conflict-new-york-london-frankfurt-heathrow/articleshow/129264661.cms
1293085719	20260308	202603	2026	2026.1863	BUS	AIRLINE						BUS			LKA	SRI LANKA	LKA								1	030	030	03	1	4.0	2	1	2	0.13245033112583	2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	Maldives	MV	MV		3.2	73	MV	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20260308111500	https://economictimes.indiatimes.com/nri/latest-updates/air-india-to-operate-78-additional-flights-to-us-europe-amid-middle-east-conflict-new-york-london-frankfurt-heathrow/articleshow/129264661.cms
1293085720	20260308	202603	2026	2026.1863	BUS	AIRLINE						BUS			MDV	MALDIVE	MDV								1	030	030	03	1	4.0	8	1	8	0.13245033112583	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20260308111500	https://economictimes.indiatimes.com/nri/latest-updates/air-india-to-operate-78-additional-flights-to-us-europe-amid-middle-east-conflict-new-york-london-frankfurt-heathrow/articleshow/129264661.cms
1293085721	20260308	202603	2026	2026.1863	BUS	COMPANY						BUS			MIL	NAVAL						MIL			0	042	042	04	1	1.9	10	1	10	-10.3550295857988	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20260308111500	https://indianexpress.com/article/legal-news/engineer-arrested-for-leaking-naval-information-to-pakistani-agents-denied-bail-by-thane-court-10571459/
1293085722	20260308	202603	2026	2026.1863	BUS	COMPANY						BUS			SAU	SAUDI ARABIA	SAU								1	071	071	07	2	7.4	4	1	4	-0.52356020942409	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20260308111500	https://cairoscene.com/Business/HealthTech-TruDoc-Raises-15M-Pre-Series-B-for-UAE-Saudi-Expansion
1293085723	20260308	202603	2026	2026.1863	BUS	COMPANY						BUS			USA	THE US	USA								1	012	012	01	1	-0.4	6	1	6	-3.50877192982457	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260308111500	https://www.mid-day.com/news/world-news/article/us-israel-attacks-iran-iran-strikes-israeli-refinery-after-attacks-on-iranian-energy-infrastructure-23619831
1293085724	20260308	202603	2026	2026.1863	BUS	COMPANY						BUS			USA	THE US	USA								1	012	012	01	1	-0.4	2	1	2	-3.50877192982457	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Saudi Arabia	SA	SA		25	45	SA	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260308111500	https://www.mid-day.com/news/world-news/article/us-israel-attacks-iran-iran-strikes-israeli-refinery-after-attacks-on-iranian-energy-infrastructure-23619831
1293085725	20260308	202603	2026	2026.1863	BUS	COMPANY						BUS			USA	THE US	USA								1	012	012	01	1	-0.4	2	1	2	-3.50877192982457	1	Saudi Arabia	SA	SA		25	45	SA	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Saudi Arabia	SA	SA		25	45	SA	20260308111500	https://www.mid-day.com/news/world-news/article/us-israel-attacks-iran-iran-strikes-israeli-refinery-after-attacks-on-iranian-energy-infrastructure-23619831
1293085726	20260308	202603	2026	2026.1863	BUS	ENTREPRENEUR						BUS			USA	UNITED STATES	USA								1	036	036	03	1	4.0	1	1	1	1.8716577540107	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20260308111500	https://www.voice-online.co.uk/entertainment/2026/03/08/defy-all-the-odds-start-with-yourself/
1293085727	20260308	202603	2026	2026.1863	BUS	ENTREPRENEUR						BUS			USA	UNITED STATES	USA								1	042	042	04	1	1.9	1	1	1	1.8716577540107	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20260308111500	https://www.voice-online.co.uk/entertainment/2026/03/08/defy-all-the-odds-start-with-yourself/
1293085728	20260308	202603	2026	2026.1863	BUS	BUSINESS						BUS			USA	UNITED STATES	USA								1	051	051	05	1	3.4	2	1	2	2.89256198347107	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20260308111500	https://eturbonews.com/beachfront-cambria-hotel-breaks-ground-in-fort-lauderdale/
1293085729	20260308	202603	2026	2026.1863	CAN	CANADA	CAN																		0	042	042	04	1	1.9	1	1	1	1.28495842781557	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	0								1	Russia	RS	RS		60	100	RS	20260308111500	https://www.wellandtribune.ca/news/canada/debate-over-a-foreign-spy-service-for-canada-influenced-by-allies-money-study/article_a754c24b-5530-5a62-847a-0afe588f55b9.html
1293085730	20260308	202603	2026	2026.1863	CAN	OTTAWA	CAN								GBR	BRITAIN	GBR								0	042	042	04	1	1.9	1	1	1	1.28495842781557	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20260308111500	https://www.wellandtribune.ca/news/canada/debate-over-a-foreign-spy-service-for-canada-influenced-by-allies-money-study/article_a754c24b-5530-5a62-847a-0afe588f55b9.html
1293085731	20260308	202603	2026	2026.1863	CAN	OTTAWA	CAN								GBR	BRITAIN	GBR								0	042	042	04	1	1.9	1	1	1	1.28495842781557	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	1	United Kingdom	UK	UK		54	-4	UK	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20260308111500	https://www.wellandtribune.ca/news/canada/debate-over-a-foreign-spy-service-for-canada-influenced-by-allies-money-study/article_a754c24b-5530-5a62-847a-0afe588f55b9.html
1293085732	20260308	202603	2026	2026.1863	CAN	OTTAWA	CAN								GBR	BRITAIN	GBR								0	090	090	09	2	-2.0	1	1	1	1.28495842781557	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20260308111500	https://www.wellandtribune.ca/news/canada/debate-over-a-foreign-spy-service-for-canada-influenced-by-allies-money-study/article_a754c24b-5530-5a62-847a-0afe588f55b9.html
1293085733	20260308	202603	2026	2026.1863	CAN	OTTAWA	CAN								GBR	BRITAIN	GBR								0	090	090	09	2	-2.0	1	1	1	1.28495842781557	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	1	United Kingdom	UK	UK		54	-4	UK	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20260308111500	https://www.wellandtribune.ca/news/canada/debate-over-a-foreign-spy-service-for-canada-influenced-by-allies-money-study/article_a754c24b-5530-5a62-847a-0afe588f55b9.html
1293085734	20260308	202603	2026	2026.1863	CAN	CANADA	CAN								SPY	SPY AGENCY						SPY			1	040	040	04	1	1.0	2	1	2	1.28495842781557	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20260308111500	https://www.wellandtribune.ca/news/canada/debate-over-a-foreign-spy-service-for-canada-influenced-by-allies-money-study/article_a754c24b-5530-5a62-847a-0afe588f55b9.html
1293085735	20260308	202603	2026	2026.1863	CAN	CANADA	CAN								SPY	INTELLIGENCE INFORMATION						SPY			0	070	070	07	2	7.0	10	1	10	1.28495842781557	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20260308111500	https://www.wellandtribune.ca/news/canada/debate-over-a-foreign-spy-service-for-canada-influenced-by-allies-money-study/article_a754c24b-5530-5a62-847a-0afe588f55b9.html
1293085736	20260308	202603	2026	2026.1863	CHN	CHINESE	CHN																		0	020	020	02	1	3.0	2	1	2	-3.5593220338983	1	China	CH	CH		35	105	CH	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20260308111500	https://www.dailymail.co.uk/news/article-15625809/Richard-Branson-warns-Britain-prepare-conflict-space-dominate-industry-sake-national-security.html
1293085737	20260308	202603	2026	2026.1863	CHN	CHINA	CHN																		1	090	090	09	2	-2.0	4	1	4	-3.03867403314917	4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	0								1	Russia	RS	RS		60	100	RS	20260308111500	https://sofmag.com/douglas-mackiernan-cia-escape/
1293085738	20260308	202603	2026	2026.1863	CHN	CHINESE	CHN																		0	154	154	15	4	-7.2	2	1	2	-3.5593220338983	1	China	CH	CH		35	105	CH	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20260308111500	https://www.dailymail.co.uk/news/article-15625809/Richard-Branson-warns-Britain-prepare-conflict-space-dominate-industry-sake-national-security.html
1293085739	20260308	202603	2026	2026.1863	CHN	CHINESE	CHN																		1	193	193	19	4	-10.0	10	1	10	4.49826989619377	4	Longhui, Guizhou, China	CH	CH18	13069	26.2	106.117	-3835522	0								4	Longhui, Guizhou, China	CH	CH18	13069	26.2	106.117	-3835522	20260308111500	https://indianexpress.com/article/trending/trending-globally/china-man-discovers-gold-worth-rs-1-6-lakh-inside-a-duck-10571408/
1293085740	20260308	202603	2026	2026.1863	CHN	CHINA	CHN								RUS	RUSSIA	RUS								1	090	090	09	2	-2.0	4	1	4	-3.03867403314917	4	Kunlun Mountains, China (general), China	CH	CH00	13300	36	84	-1913822	3	Langley, Virginia, United States	US	USVA	VA059	38.9465	-77.1589	1495816	3	Langley, Virginia, United States	US	USVA	VA059	38.9465	-77.1589	1495816	20260308111500	https://sofmag.com/douglas-mackiernan-cia-escape/
1293085741	20260308	202603	2026	2026.1863	CHN	CHINA	CHN								USA	AMERICAN	USA								0	010	010	01	1	0.0	1	1	1	-3.03867403314917	4	Kunlun Mountains, China (general), China	CH	CH00	13300	36	84	-1913822	4	Kunlun Mountains, China (general), China	CH	CH00	13300	36	84	-1913822	4	Kunlun Mountains, China (general), China	CH	CH00	13300	36	84	-1913822	20260308111500	https://sofmag.com/douglas-mackiernan-cia-escape/
1293085742	20260308	202603	2026	2026.1863	CHN	CHINA	CHN								USA	AMERICAN	USA								0	010	010	01	1	0.0	1	1	1	-3.03867403314917	4	Kunlun Mountains, China (general), China	CH	CH00	13300	36	84	-1913822	3	Langley, Virginia, United States	US	USVA	VA059	38.9465	-77.1589	1495816	3	Langley, Virginia, United States	US	USVA	VA059	38.9465	-77.1589	1495816	20260308111500	https://sofmag.com/douglas-mackiernan-cia-escape/
1293085743	20260308	202603	2026	2026.1863	CHN	CHINA	CHN								USA	HAWAII	USA								1	042	042	04	1	1.9	10	1	10	-0.705467372134041	1	China	CH	CH		35	105	CH	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20260308111500	https://eturbonews.com/why-do-so-many-people-leave-hawaii/
1293085744	20260308	202603	2026	2026.1863	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	080	080	08	2	5.0	2	1	2	7.35009671179883	1	China	CH	CH		35	105	CH	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20260308111500	https://www.theepochtimes.com/shenyun/shen-yun-brings-traditional-chinese-culture-to-life-says-melbourne-theatergoer-5995741
1293085745	20260308	202603	2026	2026.1863	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	080	080	08	2	5.0	1	1	1	7.35009671179883	1	China	CH	CH		35	105	CH	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	1	China	CH	CH		35	105	CH	20260308111500	https://www.theepochtimes.com/shenyun/shen-yun-brings-traditional-chinese-culture-to-life-says-melbourne-theatergoer-5995741
1293085746	20260308	202603	2026	2026.1863	COP	DEPUTY						COP													0	020	020	02	1	3.0	10	1	10	-3.98277717976319	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20260308111500	https://www.chronicleonline.com/opinion/columnists/why-trump-fears-a-democratic-congressional-takeover/article_04579407-e195-5215-bce4-4ed8955a04d3.html
1293085747	20260308	202603	2026	2026.1863	COP	POLICE						COP													1	043	043	04	1	2.8	10	1	10	-6.62460567823344	4	Surat, Gujarat, India	IN	IN09	70127	20.9667	72.9	-2098110	0								4	Surat, Gujarat, India	IN	IN09	70127	20.9667	72.9	-2098110	20260308111500	https://www.mid-day.com/news/india-news/article/maharashtra-medical-student-dies-by-suicide-in-nanded-ncp-leader-booked-by-police-for-abetment-23619846
1293085748	20260308	202603	2026	2026.1863	COP	POLICE						COP													1	090	090	09	2	-2.0	12	1	10	-4.34782608695652	5	Oxfordshire, Oxfordshire, United Kingdom	UK	UKK2	40127	51.7823	-1.31405	-2604914	0								5	Oxfordshire, Oxfordshire, United Kingdom	UK	UKK2	40127	51.7823	-1.31405	-2604914	20260308111500	https://www.express.co.uk/news/uk/2179650/murder-investigation-after-woman-found-dead-river-thames
1293085749	20260308	202603	2026	2026.1863	COP	POLICE						COP			CRM	PERPETRATOR						CRM			1	026	026	02	1	4.0	10	1	10	-4.45859872611465	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	20260308111500	https://www.kiiitv.com/article/news/nation-world/police-investigate-potential-explosion-outside-us-embassy-oslo-norway/507-43496acb-3839-444a-94a6-036cdae3b797
1293085750	20260308	202603	2026	2026.1863	COP	POLICE						COP			EDU	COLLEGE						EDU			1	042	042	04	1	1.9	5	1	5	-6.62460567823344	4	Surat, Gujarat, India	IN	IN09	70127	20.9667	72.9	-2098110	4	Surat, Gujarat, India	IN	IN09	70127	20.9667	72.9	-2098110	4	Surat, Gujarat, India	IN	IN09	70127	20.9667	72.9	-2098110	20260308111500	https://www.mid-day.com/news/india-news/article/maharashtra-medical-student-dies-by-suicide-in-nanded-ncp-leader-booked-by-police-for-abetment-23619846
1293085751	20260308	202603	2026	2026.1863	COP	POLICE						COP			EDU	STUDENT						EDU			1	090	090	09	2	-2.0	10	1	10	-6.62460567823344	4	Surat, Gujarat, India	IN	IN09	70127	20.9667	72.9	-2098110	4	Surat, Gujarat, India	IN	IN09	70127	20.9667	72.9	-2098110	4	Surat, Gujarat, India	IN	IN09	70127	20.9667	72.9	-2098110	20260308111500	https://www.mid-day.com/news/india-news/article/maharashtra-medical-student-dies-by-suicide-in-nanded-ncp-leader-booked-by-police-for-abetment-23619846
1293085752	20260308	202603	2026	2026.1863	COP	POLICE						COP			GBR	UNITED KINGDOM	GBR								1	020	020	02	1	3.0	4	1	4	-4.34782608695652	4	River Thames, United Kingdom (general), United Kingdom	UK	UK00	40108	51.5	0.466667	-2609593	4	Henley-On-Thames, Oxfordshire, United Kingdom	UK	UKK2	40127	51.5333	-0.9	-2598521	4	Henley-On-Thames, Oxfordshire, United Kingdom	UK	UKK2	40127	51.5333	-0.9	-2598521	20260308111500	https://www.express.co.uk/news/uk/2179650/murder-investigation-after-woman-found-dead-river-thames
1293085753	20260308	202603	2026	2026.1863	COP	POLICE						COP			GBR	UNITED KINGDOM	GBR								1	020	020	02	1	3.0	2	1	2	-4.34782608695652	4	River Thames, United Kingdom (general), United Kingdom	UK	UK00	40108	51.5	0.466667	-2609593	4	Henley-On-Thames, Oxfordshire, United Kingdom	UK	UKK2	40127	51.5333	-0.9	-2598521	4	River Thames, United Kingdom (general), United Kingdom	UK	UK00	40108	51.5	0.466667	-2609593	20260308111500	https://www.express.co.uk/news/uk/2179650/murder-investigation-after-woman-found-dead-river-thames
1293085754	20260308	202603	2026	2026.1863	COP	POLICE OFFICER						COP			GBR	UNITED KINGDOM	GBR								1	090	090	09	2	-2.0	8	1	8	-4.34782608695652	5	Oxfordshire, Oxfordshire, United Kingdom	UK	UKK2	40127	51.7823	-1.31405	-2604914	5	Oxfordshire, Oxfordshire, United Kingdom	UK	UKK2	40127	51.7823	-1.31405	-2604914	5	Oxfordshire, Oxfordshire, United Kingdom	UK	UKK2	40127	51.7823	-1.31405	-2604914	20260308111500	https://www.express.co.uk/news/uk/2179650/murder-investigation-after-woman-found-dead-river-thames
1293085755	20260308	202603	2026	2026.1863	COP	POLICE						COP			GOV	MINIST						GOV			0	051	051	05	1	3.4	1	1	1	-2.7027027027027	4	Croydon, Croydon, United Kingdom	UK	UKC8	40133	51.3833	-0.1	-2593790	4	Croydon, Croydon, United Kingdom	UK	UKC8	40133	51.3833	-0.1	-2593790	4	Croydon, Croydon, United Kingdom	UK	UKC8	40133	51.3833	-0.1	-2593790	20260308111500	https://www.dailymail.co.uk/news/article-15625855/Tories-police-immediate-justice-yobs-clean-graffiti-litter-cannabis.html
1293085756	20260308	202603	2026	2026.1863	COP	BORDER PATROL AGENT						COP			MEX	MEXICO	MEX								1	173	173	17	4	-5.0	4	1	4	-4.63667820069205	4	Panchito, Chihuahua, Mexico	MX	MX06	19773	27.35	-106.05	-1687212	4	Panchito, Chihuahua, Mexico	MX	MX06	19773	27.35	-106.05	-1687212	4	Panchito, Chihuahua, Mexico	MX	MX06	19773	27.35	-106.05	-1687212	20260308111500	https://chicago.suntimes.com/immigration/2026/03/08/deportation-francisco-gonzalez-jasso-panchito-gang-latin-kings-deported-ice-mexico-midway-blitz-little-village
1293085757	20260308	202603	2026	2026.1863	COP	BORDER PATROL AGENT						COP			MEX	MEXICO	MEX								1	173	173	17	4	-5.0	4	1	4	-4.63667820069205	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	4	Panchito, Chihuahua, Mexico	MX	MX06	19773	27.35	-106.05	-1687212	4	Panchito, Chihuahua, Mexico	MX	MX06	19773	27.35	-106.05	-1687212	20260308111500	https://chicago.suntimes.com/immigration/2026/03/08/deportation-francisco-gonzalez-jasso-panchito-gang-latin-kings-deported-ice-mexico-midway-blitz-little-village
1293085758	20260308	202603	2026	2026.1863	COP	BORDER PATROL AGENT						COP			MEX	MEXICO	MEX								1	173	173	17	4	-5.0	2	1	2	-4.63667820069205	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	4	Panchito, Chihuahua, Mexico	MX	MX06	19773	27.35	-106.05	-1687212	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20260308111500	https://chicago.suntimes.com/immigration/2026/03/08/deportation-francisco-gonzalez-jasso-panchito-gang-latin-kings-deported-ice-mexico-midway-blitz-little-village
1293085759	20260308	202603	2026	2026.1863	COP	SECURITY FORCE						COP			UAF	TERRORIST						UAF			1	193	193	19	4	-10.0	4	1	4	-6.46258503401361	4	Bajaur, North-West Frontier, Pakistan	PK	PK03	40352	34.8333	71.9167	-2755559	4	Bajaur, North-West Frontier, Pakistan	PK	PK03	40352	34.8333	71.9167	-2755559	4	Bajaur, North-West Frontier, Pakistan	PK	PK03	40352	34.8333	71.9167	-2755559	20260308111500	https://pakobserver.net/pakistan-forces-kill-13-india-backed-terrorists-in-five-kp-ibos/
1293085760	20260308	202603	2026	2026.1863	CRM	RUNNER						CRM													1	051	051	05	1	3.4	10	1	10	0.62402496099844	1	Antarctica	AY	AY		-85.6221	32.3438	AY	0								1	Antarctica	AY	AY		-85.6221	32.3438	AY	20260308111500	https://collider.com/sci-fi-movies-as-good-as-blade-runner/
1293085761	20260308	202603	2026	2026.1863	CRM	CRIMINAL						CRM													1	112	112	11	3	-2.0	10	1	10	-3.80047505938242	0								0								0								20260308111500	https://www.asiaone.com/singapore/scams-cryptocurrency-transfers-police-advisory
1293085762	20260308	202603	2026	2026.1863	CRM	BURGLAR						CRM													1	171	171	17	4	-9.2	10	1	10	-6.15384615384615	0								0								0								20260308111500	https://www.deccanchronicle.com/southern-states/andhra-pradesh/major-burglary-in-chodavaram-65-tolas-of-gold-cash-worth-15-crore-stolen-1942363
1293085763	20260308	202603	2026	2026.1863	CRM	CRIMINAL						CRM													0	180	180	18	4	-9.0	5	1	5	-8.77513711151734	4	Queens Park Savannah, Port-of-Spain, Trinidad And Tobago	TD	TD05	27418	10.6686	-61.5147	-1360633	0								4	Queens Park Savannah, Port-of-Spain, Trinidad And Tobago	TD	TD05	27418	10.6686	-61.5147	-1360633	20260308111500	https://www.express.co.uk/news/uk/2179654/caribbean-travel-warning-state-emergency
1293085764	20260308	202603	2026	2026.1863	CRM	CRIMINAL						CRM			CVL	IMMIGRANT						CVL			0	112	112	11	3	-2.0	2	1	2	-4.63667820069205	4	Panchito, Chihuahua, Mexico	MX	MX06	19773	27.35	-106.05	-1687212	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	4	Panchito, Chihuahua, Mexico	MX	MX06	19773	27.35	-106.05	-1687212	20260308111500	https://chicago.suntimes.com/immigration/2026/03/08/deportation-francisco-gonzalez-jasso-panchito-gang-latin-kings-deported-ice-mexico-midway-blitz-little-village
1293085765	20260308	202603	2026	2026.1863	CRM	CRIMINAL						CRM			CVL	IMMIGRANT						CVL			0	112	112	11	3	-2.0	2	1	2	-4.63667820069205	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	4	Panchito, Chihuahua, Mexico	MX	MX06	19773	27.35	-106.05	-1687212	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20260308111500	https://chicago.suntimes.com/immigration/2026/03/08/deportation-francisco-gonzalez-jasso-panchito-gang-latin-kings-deported-ice-mexico-midway-blitz-little-village
1293085766	20260308	202603	2026	2026.1863	CRM	CRIMINAL						CRM			CVL	IMMIGRANT						CVL			0	112	112	11	3	-2.0	6	1	6	-4.63667820069205	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20260308111500	https://chicago.suntimes.com/immigration/2026/03/08/deportation-francisco-gonzalez-jasso-panchito-gang-latin-kings-deported-ice-mexico-midway-blitz-little-village
1293085767	20260308	202603	2026	2026.1863	CRM	CRIMINAL						CRM			GOVCRM	KING						GOV	CRM		0	111	111	11	3	-2.0	4	1	4	-4.63667820069205	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	4	Panchito, Chihuahua, Mexico	MX	MX06	19773	27.35	-106.05	-1687212	4	Panchito, Chihuahua, Mexico	MX	MX06	19773	27.35	-106.05	-1687212	20260308111500	https://chicago.suntimes.com/immigration/2026/03/08/deportation-francisco-gonzalez-jasso-panchito-gang-latin-kings-deported-ice-mexico-midway-blitz-little-village
1293085768	20260308	202603	2026	2026.1863	CRM	CRIMINAL						CRM			GOVCRM	KING						GOV	CRM		0	111	111	11	3	-2.0	1	1	1	-4.63667820069205	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20260308111500	https://chicago.suntimes.com/immigration/2026/03/08/deportation-francisco-gonzalez-jasso-panchito-gang-latin-kings-deported-ice-mexico-midway-blitz-little-village
1293085769	20260308	202603	2026	2026.1863	CUB	CUBA	CUB																		1	040	040	04	1	1.0	4	1	4	-7.52508361204012	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	0								4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20260308111500	https://www.cubaheadlines.com/articles/322513
1293085770	20260308	202603	2026	2026.1863	CUB	CUBA	CUB								GOV	REGIME						GOV			0	161	161	16	4	-4.0	8	1	8	1.28495842781557	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20260308111500	https://www.wellandtribune.ca/news/canada/debate-over-a-foreign-spy-service-for-canada-influenced-by-allies-money-study/article_a754c24b-5530-5a62-847a-0afe588f55b9.html
1293085771	20260308	202603	2026	2026.1863	CUB	CUBA	CUB								GOV	REGIME						GOV			0	161	161	16	4	-4.0	2	1	2	1.28495842781557	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Australia	AS	AS		-25	135	AS	1	United Kingdom	UK	UK		54	-4	UK	20260308111500	https://www.wellandtribune.ca/news/canada/debate-over-a-foreign-spy-service-for-canada-influenced-by-allies-money-study/article_a754c24b-5530-5a62-847a-0afe588f55b9.html
1293085772	20260308	202603	2026	2026.1863	CUBGOV	CUBA	CUB					GOV			GOV	PRESIDENTIAL PALACE						GOV			0	051	051	05	1	3.4	4	1	4	-2.09677419354839	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	20260308111500	https://www.akronnewsreporter.com/2026/03/06/justice-department-cuba/
1293085773	20260308	202603	2026	2026.1863	CUBGOV	CUBA	CUB					GOV			GOV	PRESIDENTIAL PALACE						GOV			0	051	051	05	1	3.4	3	1	3	-2.09677419354839	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	1	Colombia	CO	CO		4	-72	CO	1	Colombia	CO	CO		4	-72	CO	20260308111500	https://www.akronnewsreporter.com/2026/03/06/justice-department-cuba/
1293085774	20260308	202603	2026	2026.1863	CUBGOV	CUBA	CUB					GOV			GOV	PRESIDENTIAL PALACE						GOV			0	051	051	05	1	3.4	1	1	1	-2.09677419354839	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	2	Florida, United States	US	USFL		27.8333	-81.717	FL	1	Colombia	CO	CO		4	-72	CO	20260308111500	https://www.akronnewsreporter.com/2026/03/06/justice-department-cuba/
