1293032308	20260206	202602	2026	2026.0986	JUD	CHIEF JUSTICE						JUD			LEG	PARLIAMENT						LEG			1	173	173	17	4	-5.0	5	1	5	-4.54545454545454	1	Maldives	MV	MV		3.2	73	MV	1	Maldives	MV	MV		3.2	73	MV	1	Maldives	MV	MV		3.2	73	MV	20260308003000	https://maldivesindependent.com/politics/un-rights-chief-urges-maldives-to-completely-reverse-emergency-measures-136299
1293032319	20260308	202603	2026	2026.1863											AUS	AUSTRALIA	AUS								0	042	042	04	1	1.9	2	1	2	-2.05047318611987	0								1	Australia	AS	AS		-25	135	AS	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20260308003000	https://www.abc.net.au/news/2026-03-08/government-request-military-asset-gulf-states-iran-war-/106429450
1293032320	20260308	202603	2026	2026.1863											AUS	AUSTRALIA	AUS								0	042	042	04	1	1.9	1	1	1	-2.05047318611987	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20260308003000	https://www.abc.net.au/news/2026-03-08/government-request-military-asset-gulf-states-iran-war-/106429450
1293032321	20260308	202603	2026	2026.1863											AUS	WESTERN AUSTRALIA	AUS								1	043	043	04	1	2.8	8	1	8	1.34638922888617	0								4	Shark Bay, Western Australia, Australia	AS	AS08	5543	-25.9247	113.536	-1600178	4	Shark Bay, Western Australia, Australia	AS	AS08	5543	-25.9247	113.536	-1600178	20260308003000	https://www.abc.net.au/news/2026-03-08/protecting-the-beauty-of-shark-bay/106283828
1293032322	20260308	202603	2026	2026.1863											AUS	AUSTRALIAN	AUS								0	120	120	12	3	-4.0	8	1	8	-2.05047318611987	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20260308003000	https://www.abc.net.au/news/2026-03-08/government-request-military-asset-gulf-states-iran-war-/106429450
1293032323	20260308	202603	2026	2026.1863											BUDMAH223	SOTO				BUD					1	010	010	01	1	0.0	3	1	3	1.75953079178885	0								3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	20260308003000	https://www.nbcsandiego.com/news/local/city-heights-mother-ice-detention/3991581/
1293032324	20260308	202603	2026	2026.1863											BUS	COMPANY						BUS			0	020	020	02	1	3.0	5	1	5	-0.52424639580602	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20260308003000	https://thenextweb.com:443/news/openais-robotics-chief-quits-over-the-pentagon-deal
1293032325	20260308	202603	2026	2026.1863											CAN	CANADIAN	CAN								1	040	040	04	1	1.0	10	1	10	2.3936170212766	0								4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20260308003000	https://www.therecord.com/politics/quebec-caq-leadership-candidates-focus-on-gender-equality/article_05537405-2516-5993-8d44-4435dc35640b.html
1293032326	20260308	202603	2026	2026.1863											CAN	CANADA	CAN								1	051	051	05	1	3.4	4	1	4	-0.74626865671641	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20260308003000	https://www.therecord.com/politics/provincial/doug-fords-push-for-jets-at-billy-bishop-airport-runs-into-some-familiar-turbulence/article_8fc8c73e-214b-58a8-91bd-bf99af747ef4.html
1293032327	20260308	202603	2026	2026.1863											CAN	OTTAWA	CAN								0	100	100	10	3	-5.0	2	1	2	0.89585666293393	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20260308003000	https://montrealgazette.com:443/news/activists-urge-mayor-to-declare-montreal-a-sanctuary-city
1293032328	20260308	202603	2026	2026.1863											CAN	OTTAWA	CAN								0	100	100	10	3	-5.0	8	1	8	0.89585666293393	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20260308003000	https://montrealgazette.com:443/news/activists-urge-mayor-to-declare-montreal-a-sanctuary-city
1293032329	20260308	202603	2026	2026.1863											COP	PRISON						COP			1	111	111	11	3	-2.0	4	1	4	-7.57990867579909	0								5	Cambridgeshire, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.3333	0.083333	-2591659	5	Cambridgeshire, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.3333	0.083333	-2591659	20260308003000	https://www.dailyrecord.co.uk/news/uk-world-news/ian-huntleys-daughter-now-chilling-36833328
1293032330	20260308	202603	2026	2026.1863											COP	POLICE						COP			0	112	112	11	3	-2.0	10	1	10	-7.93483972674725	0								0								0								20260308003000	https://www.rnz.co.nz/news/national/588961/woman-s-warning-after-tinder-date-with-daniel-laidlaw-who-faked-whatsapp-messages-after-rape-allegation
1293032331	20260308	202603	2026	2026.1863											COP	POLICE						COP			1	190	190	19	4	-10.0	5	1	5	-10.5555555555556	0								4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	20260308003000	https://www.wfmz.com/news/area/berks/police-3-suspects-arrested-post-stolen-car-crash-on-route-61-in-berks-county/article_873aa837-f6d8-4842-9e2b-d9567624b3f6.html
1293032332	20260308	202603	2026	2026.1863											CVL	COMMUNITY						CVL			0	042	042	04	1	1.9	5	1	5	1.08108108108108	0								4	Ladakh, Jammu and Kashmir, India	IN	IN12	72785	34.5	77.5	-2102224	4	Ladakh, Jammu and Kashmir, India	IN	IN12	72785	34.5	77.5	-2102224	20260308003000	https://www.tribuneindia.com/news/comment/women-guides-leading-the-way/
1293032333	20260308	202603	2026	2026.1863											CVL	TRAVELLER						CVL			1	043	043	04	1	2.8	2	1	2	1.08108108108108	0								4	Ladakh, Jammu and Kashmir, India	IN	IN12	72785	34.5	77.5	-2102224	4	Taj Mahal, Uttar Pradesh, India	IN	IN36	70264	27.1667	78.05	-2112378	20260308003000	https://www.tribuneindia.com/news/comment/women-guides-leading-the-way/
1293032334	20260308	202603	2026	2026.1863											CVL	VILLAGER						CVL			1	050	050	05	1	3.5	10	1	10	-4.95626822157435	0								5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20260308003000	https://www.tribuneindia.com/news/book-reviews/backflap-63/
1293032335	20260308	202603	2026	2026.1863											CVL	RESIDENTS						CVL			1	052	052	05	1	3.5	6	1	6	-0.74626865671641	0								4	Lake Ontario, Canada (general), Canada	CA	CA00		43.6667	-78	-570661	4	Lake Ontario, Canada (general), Canada	CA	CA00		43.6667	-78	-570661	20260308003000	https://www.therecord.com/politics/provincial/doug-fords-push-for-jets-at-billy-bishop-airport-runs-into-some-familiar-turbulence/article_8fc8c73e-214b-58a8-91bd-bf99af747ef4.html
1293032336	20260308	202603	2026	2026.1863											CVL	RESIDENTS						CVL			1	052	052	05	1	3.5	4	1	4	-0.74626865671641	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20260308003000	https://www.therecord.com/politics/provincial/doug-fords-push-for-jets-at-billy-bishop-airport-runs-into-some-familiar-turbulence/article_8fc8c73e-214b-58a8-91bd-bf99af747ef4.html
1293032337	20260308	202603	2026	2026.1863											CVL	CIVILIAN						CVL			0	130	130	13	3	-4.4	6	1	6	-7.19794344473008	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20260308003000	https://radiodalsan.com/syria/298169/trump-expands-us-travel-ban-what-you-need-to-know-now/rss
1293032338	20260308	202603	2026	2026.1863											CVL	CIVILIAN						CVL			0	130	130	13	3	-4.4	4	1	4	-7.19794344473008	0								1	Israel	IS	IS		31.5	34.75	IS	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20260308003000	https://radiodalsan.com/syria/298169/trump-expands-us-travel-ban-what-you-need-to-know-now/rss
1293032339	20260308	202603	2026	2026.1863											CVL	VILLAGE						CVL			0	190	190	19	4	-10.0	7	1	7	1.08108108108108	0								4	Dentam, India (general), India	IN	IN00	17864	27.25	88.15	-2094253	4	Dentam, India (general), India	IN	IN00	17864	27.25	88.15	-2094253	20260308003000	https://www.tribuneindia.com/news/comment/women-guides-leading-the-way/
1293032340	20260308	202603	2026	2026.1863											DEU	HAMBURG	DEU								1	080	080	08	2	5.0	3	1	3	-10.5555555555556	0								4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	20260308003000	https://www.wfmz.com/news/area/berks/police-3-suspects-arrested-post-stolen-car-crash-on-route-61-in-berks-county/article_873aa837-f6d8-4842-9e2b-d9567624b3f6.html
1293032341	20260308	202603	2026	2026.1863											EDU	SCHOOL						EDU			0	043	043	04	1	2.8	2	1	2	-1.11317254174397	0								3	Blue Mountain High School, Pennsylvania, United States	US	USPA		40.6509	-76.1372	1207237	3	Mercersburg Academy, Pennsylvania, United States	US	USPA		39.8268	-77.8986	1180936	20260308003000	https://www.yahoo.com/news/articles/federal-judges-facing-threats-speaking-234900659.html
1293032342	20260308	202603	2026	2026.1863											EDU	SCHOOL						EDU			0	043	043	04	1	2.8	5	1	5	2.99921073401737	0								3	Cook County, Illinois, United States	US	USIL		41.8334	-87.8501	1784766	3	Cook County, Illinois, United States	US	USIL		41.8334	-87.8501	1784766	20260308003000	https://thearabdailynews.com/2026/03/07/american-arab-chamber-of-commerce-hosts-iftar-with-regional-officials-and-community-leaders/
1293032343	20260308	202603	2026	2026.1863											EDU	SCHOOL						EDU			1	043	043	04	1	2.8	20	1	10	4.05555555555555	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20260308003000	https://www.news18.com/photogallery/viral/hurun-global-rich-list-2026-ankur-jain-founder-of-bilt-rewards-for-renters-in-us-aa-9947508.html
1293032344	20260308	202603	2026	2026.1863											EDU	ECONOMIST						EDU			1	043	043	04	1	2.8	15	5	15	-2.8493776756026	0								1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20260308003000	https://www.king5.com/article/news/nation-world/oil-and-gas-prices-rapidly-rise-as-iran-war-shows-no-signs-of-letting-up/616-69a0de22-130a-40b7-8cd4-b336b84e4cb0
1293032345	20260308	202603	2026	2026.1863											ELI	ACTOR						ELI			1	190	190	19	4	-10.0	10	1	10	-2.58620689655173	0								0								0								20260308003000	https://www.birminghammail.co.uk/news/showbiz-tv/clarksons-farm-star-kaleb-cooper-33551673
1293032346	20260308	202603	2026	2026.1863											GBR	WALES	GBR								1	036	036	03	1	4.0	14	3	14	-0.892602617917433	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20260308003000	https://www.aol.co.uk/articles/covid-19-pandemic-victims-remembered-000200758.html
1293032347	20260308	202603	2026	2026.1863											GBR	WALES	GBR								0	036	036	03	1	4.0	2	1	2	-0.86206896551724	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20260308003000	https://www.aol.co.uk/articles/covid-19-pandemic-victims-remembered-000200758.html
1293032348	20260308	202603	2026	2026.1863											GBR	WALES	GBR								0	036	036	03	1	4.0	6	2	6	-0.859126750617863	0								4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20260308003000	https://www.aol.co.uk/articles/covid-19-pandemic-victims-remembered-000200758.html
1293032349	20260308	202603	2026	2026.1863											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	1	1	1	3.58744394618834	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20260308003000	https://www.tribuneindia.com/news/arts/masterclass-on-feminine-frames/
1293032350	20260308	202603	2026	2026.1863											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	1	1	1	3.58744394618834	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20260308003000	https://www.tribuneindia.com/news/arts/masterclass-on-feminine-frames/
1293032351	20260308	202603	2026	2026.1863											GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	2	1	2	0	0								4	Devonport, Plymouth, United Kingdom	UK	UKK4	40104	50.3667	-4.18333	-2594320	4	Devonport, Plymouth, United Kingdom	UK	UKK4	40104	50.3667	-4.18333	-2594320	20260308003000	https://www.abc.net.au/news/2026-03-08/sprit-of-tasmania-v-leaves-scotland/106429486
1293032352	20260308	202603	2026	2026.1863											GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	6	1	6	-1.11111111111111	0								4	Heathrow, Hillingdon, United Kingdom	UK	UKF9	40133	51.4667	-0.45	-2598406	4	Heathrow, Hillingdon, United Kingdom	UK	UKF9	40133	51.4667	-0.45	-2598406	20260308003000	https://www.independent.co.uk/travel/news-and-advice/iran-us-war-dubai-virgin-atlantic-cancelled-flights-b2934092.html
1293032353	20260308	202603	2026	2026.1863											GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	2	1	2	-1.11111111111111	0								4	Heathrow, Hillingdon, United Kingdom	UK	UKF9	40133	51.4667	-0.45	-2598406	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	20260308003000	https://www.independent.co.uk/travel/news-and-advice/iran-us-war-dubai-virgin-atlantic-cancelled-flights-b2934092.html
1293032354	20260308	202603	2026	2026.1863											GBR	BRITISH	GBR								1	112	112	11	3	-2.0	1	1	1	-1.64233576642335	0								4	Fairford, Gloucestershire, United Kingdom	UK	UKE6	40109	51.7	-1.78333	-2595872	4	Fairford, Gloucestershire, United Kingdom	UK	UKE6	40109	51.7	-1.78333	-2595872	20260308003000	https://www.news18.com/world/dont-need-people-that-join-wars-after-weve-already-won-trump-hits-out-at-starmer-on-iran-war-9948321.html
1293032355	20260308	202603	2026	2026.1863											GOV	AMBASSADOR						GOV			0	036	036	03	1	4.0	5	1	5	1.34638922888617	0								4	Shark Bay, Western Australia, Australia	AS	AS08	5543	-25.9247	113.536	-1600178	4	Shark Bay, Western Australia, Australia	AS	AS08	5543	-25.9247	113.536	-1600178	20260308003000	https://www.abc.net.au/news/2026-03-08/protecting-the-beauty-of-shark-bay/106283828
1293032356	20260308	202603	2026	2026.1863											GOV	PRESIDENT						GOV			0	040	040	04	1	1.0	10	1	10	2.20440881763527	0								3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20260308003000	https://www.nbcsandiego.com/news/local/u-s-navy-ship-christened-at-nassco-shipyard-part-of-trump-golden-fleet-plans/3991559/
1293032357	20260308	202603	2026	2026.1863											GOV	PRINCE						GOV			1	043	043	04	1	2.8	10	1	10	-0.558659217877095	0								0								0								20260308003000	https://www.thedailynewsonline.com/lifestyles/breakfast-is-your-most-important-meal-of-the-day/article_32153ffe-af20-4891-9bf1-b444969b2595.html
1293032358	20260308	202603	2026	2026.1863											HLH	HOSPITAL						HLH			0	040	040	04	1	1.0	6	1	6	-1.61662817551963	0								3	Crestwood, Alabama, United States	US	USAL	AL125	33.229	-87.5908	148037	3	Crestwood, Alabama, United States	US	USAL	AL125	33.229	-87.5908	148037	20260308003000	https://www.waaytv.com/news/concerns-rise-as-huntsville-hospital-plans-takeover-of-crestwood-medical-center/article_7a8fcdc0-3f93-4d32-a21f-8eac667eff17.html
1293032359	20260308	202603	2026	2026.1863											HLH	HOSPITAL						HLH			0	040	040	04	1	1.0	4	1	4	-1.61662817551963	0								2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20260308003000	https://www.waaytv.com/news/concerns-rise-as-huntsville-hospital-plans-takeover-of-crestwood-medical-center/article_7a8fcdc0-3f93-4d32-a21f-8eac667eff17.html
1293032360	20260308	202603	2026	2026.1863											HLH	HOSPITAL						HLH			0	042	042	04	1	1.9	2	1	2	1.34638922888617	0								4	Shark Bay, Western Australia, Australia	AS	AS08	5543	-25.9247	113.536	-1600178	4	Shark Bay, Western Australia, Australia	AS	AS08	5543	-25.9247	113.536	-1600178	20260308003000	https://www.abc.net.au/news/2026-03-08/protecting-the-beauty-of-shark-bay/106283828
1293032361	20260308	202603	2026	2026.1863											HLH	HOSPITAL						HLH			0	042	042	04	1	1.9	5	1	5	-2.88600288600288	0								3	Owensboro, Kentucky, United States	US	USKY	KY059	37.7742	-87.1133	500082	3	Owensboro, Kentucky, United States	US	USKY	KY059	37.7742	-87.1133	500082	20260308003000	https://www.messenger-inquirer.com/news/local/update-1-dead-juvenile-injured-in-knottsville-area-shooting/article_41e71b20-7674-55d8-a403-62c3b0e7141d.html
1293032362	20260308	202603	2026	2026.1863											HLH	HOSPITAL						HLH			0	046	046	04	1	7.0	6	1	6	-1.61662817551963	0								3	Crestwood, Alabama, United States	US	USAL	AL125	33.229	-87.5908	148037	3	Crestwood, Alabama, United States	US	USAL	AL125	33.229	-87.5908	148037	20260308003000	https://www.waaytv.com/news/concerns-rise-as-huntsville-hospital-plans-takeover-of-crestwood-medical-center/article_7a8fcdc0-3f93-4d32-a21f-8eac667eff17.html
1293032363	20260308	202603	2026	2026.1863											HLH	HOSPITAL						HLH			0	046	046	04	1	7.0	4	1	4	-1.61662817551963	0								2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20260308003000	https://www.waaytv.com/news/concerns-rise-as-huntsville-hospital-plans-takeover-of-crestwood-medical-center/article_7a8fcdc0-3f93-4d32-a21f-8eac667eff17.html
1293032364	20260308	202603	2026	2026.1863											IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			0	020	020	02	1	3.0	12	3	12	-6.32681185129335	0								4	Kharkiv, Kharkivs'ka Oblast', Ukraine	UP	UP07	25036	49.9808	36.2527	-1041320	4	Kharkiv, Kharkivs'ka Oblast', Ukraine	UP	UP07	25036	49.9808	36.2527	-1041320	20260308003000	https://www.smdailyjournal.com/news/world/at-least-10-killed-in-ukraines-kharkiv-as-russian-missile-hits-apartment-building/article_b59103fd-c45e-51f4-a0a3-c6f1a8e86cfc.html
1293032365	20260308	202603	2026	2026.1863											IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			0	020	020	02	1	3.0	18	3	18	-6.32681185129335	0								4	Odesa, Odes'ka Oblast, Ukraine	UP	UP17	28558	46.4639	30.7386	-1049092	4	Odesa, Odes'ka Oblast, Ukraine	UP	UP17	28558	46.4639	30.7386	-1049092	20260308003000	https://www.smdailyjournal.com/news/world/at-least-10-killed-in-ukraines-kharkiv-as-russian-missile-hits-apartment-building/article_b59103fd-c45e-51f4-a0a3-c6f1a8e86cfc.html
1293032366	20260308	202603	2026	2026.1863											IND	NEW DELHI	IND								1	036	036	03	1	4.0	1	1	1	0	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20260308003000	http://www.pakistantelegraph.com/news/278908033/jpc-on-one-nation-one-election-to-meet-on-march-9-in-parliament
1293032367	20260308	202603	2026	2026.1863											IND	MANIPUR	IND								1	190	190	19	4	-10.0	5	1	5	0.64051240992795	0								0								0								20260308003000	https://timesofindia.indiatimes.com/home/sunday-times/all-that-matters/trauma-of-displacement-will-always-remain-especially-for-manipurs-kids/articleshow/129216940.cms
1293032368	20260308	202603	2026	2026.1863											IRL	WATERFORD	IRL								1	051	051	05	1	3.4	5	1	5	0	0								0								0								20260308003000	https://www.thejournal.ie/tusla-the-journal-3-6969878-Mar2026/
1293032369	20260308	202603	2026	2026.1863											IRL	IRISH	IRL								1	190	190	19	4	-10.0	99	11	99	1.07533327510978	0								4	Killarney, Kerry, Ireland	EI	EI11	18290	52.05	-9.51667	-1503761	4	Killarney, Kerry, Ireland	EI	EI11	18290	52.05	-9.51667	-1503761	20260308003000	https://www.andoveradvertiser.co.uk/news/national/25917525.irish-actress-jessie-buckley-reveals-battle-eating-disorder-depression/
1293032370	20260308	202603	2026	2026.1863											IRN	IRAN	IRN								0	040	040	04	1	1.0	10	1	10	-4.93358633776091	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260308003000	https://www.lebanondemocrat.com/hartsville/news/national/turkey-warns-over-dangerous-bid-to-stir-civil-war-in-iran/article_6d02ddf1-1447-5974-8b8d-f9f131b0d8e2.html
1293032371	20260308	202603	2026	2026.1863											IRN	IRAN	IRN								1	046	046	04	1	7.0	50	5	50	-2.8493776756026	0								1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20260308003000	https://www.king5.com/article/news/nation-world/oil-and-gas-prices-rapidly-rise-as-iran-war-shows-no-signs-of-letting-up/616-69a0de22-130a-40b7-8cd4-b336b84e4cb0
1293032372	20260308	202603	2026	2026.1863											IRN	IRAN	IRN								1	080	080	08	2	5.0	50	5	50	-2.8493776756026	0								1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20260308003000	https://www.king5.com/article/news/nation-world/oil-and-gas-prices-rapidly-rise-as-iran-war-shows-no-signs-of-letting-up/616-69a0de22-130a-40b7-8cd4-b336b84e4cb0
1293032373	20260308	202603	2026	2026.1863											IRN	IRAN	IRN								1	186	186	18	4	-10.0	4	1	4	-5.27075812274368	0								4	Shahrud, Semnan, Iran	IR	IR25	41108	36.4182	54.9763	-3062042	4	Shahrud, Semnan, Iran	IR	IR25	41108	36.4182	54.9763	-3062042	20260308003000	https://www.yahoo.com/news/articles/idf-kills-thousands-iranian-regime-222925969.html
1293032374	20260308	202603	2026	2026.1863											IRN	IRAN	IRN								1	186	186	18	4	-10.0	1	1	1	-5.27075812274368	0								4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20260308003000	https://www.yahoo.com/news/articles/idf-kills-thousands-iranian-regime-222925969.html
1293032375	20260308	202603	2026	2026.1863											IRN	IRAN	IRN								0	190	190	19	4	-10.0	1	1	1	-2.44274809160305	0								4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260308003000	https://www.maitlandmercury.com.au/story/9192921/saudi-arabia-warns-iran-of-retaliation-if-attacked/
1293032376	20260308	202603	2026	2026.1863											ITACVL	ITALY	ITA					CVL			1	051	051	05	1	3.4	2	1	2	4.8951048951049	0								1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20260308003000	https://obj.ca/how-westboros-female-entrepreneurs-are-making-it-an-attractive-destination-to-live-work-and-play/
